Endpoint,Gene,HR,Lower CI,CI Width,Upper CI,SE,Statistic,P-value,FDR,Global ZPH P-value,Global ZPH ChiSq,Gene ZPH P-value
DSS,PPP2R2B,0.892354985,0.639929088,0.604423505,1.244352592,0.169649367,-0.671333248,0.502008259,0.999506409,0.60648412,1.839004519,0.861168809
DSS,PPP2R3A,0.922923145,0.681895632,0.567250266,1.249145898,0.154425976,-0.519402997,0.603479742,0.999506409,0.50705294,2.328658511,0.350368797
DSS,PPP3CA,0.897745598,0.655299476,0.574591874,1.229891351,0.16061233,-0.671608148,0.50183319,0.999506409,0.615594798,1.79696872,0.461904308
DSS,PPP3CB,0.919151787,0.664752798,0.606155742,1.27090854,0.165327546,-0.509921107,0.610106734,0.999506409,0.642189217,1.676418269,0.902463204
DSS,PPP3CC,1.015092255,0.758665064,0.599526233,1.358191297,0.14856109,0.100830577,0.919684953,0.999506409,0.594773167,1.893638185,0.557712181
DSS,PPP3R1,0.886607291,0.65631934,0.541378855,1.197698195,0.153449083,-0.784319659,0.432852567,0.999506409,0.641920486,1.677621361,0.966141432
DSS,PPP3R2,0.907647132,0.62105938,0.705421378,1.326480758,0.193589774,-0.500540885,0.616694276,0.999506409,0.564922285,2.03622466,0.904639887
DSS,PRAME,1.002254681,0.719068531,0.677897688,1.396966219,0.169416764,0.01329351,0.989393626,0.999506409,0.57432877,1.990750119,0.56134039
DSS,PRC1,1.021621562,0.739766439,0.671098615,1.410865054,0.164702974,0.129877023,0.896663723,0.999506409,0.13459437,5.568570735,0.04769807
DSS,PRDM1,0.934834977,0.65113767,0.691000059,1.342137729,0.184518147,-0.365195843,0.714965221,0.999506409,0.619749267,1.777930383,0.560734562
DSS,PRDX5,0.75718248,0.539620313,0.522840262,1.062460575,0.172828948,-1.609400517,0.107528792,0.999506409,0.566786531,2.027170646,0.4822646
DSS,PRF1,0.859123323,0.583509806,0.681409613,1.264919418,0.197376699,-0.769304598,0.441712508,0.999506409,0.608679325,1.828839554,0.838377372
DSS,PRG2,0.826718937,0.544480918,0.710777398,1.255258316,0.213081406,-0.893041322,0.371835044,0.999506409,0.644224833,1.667314395,0.489069977
DSS,PRKAA2,0.800660585,0.573902633,0.543111535,1.117014168,0.169889533,-1.308604231,0.190668447,0.999506409,0.666600313,1.568293138,0.943271146
DSS,PRKACA,0.87868011,0.645686508,0.550062088,1.195748596,0.157200237,-0.822736503,0.410657852,0.999506409,0.374782157,3.111293606,0.202777331
DSS,PRKACB,0.647387619,0.46778243,0.428169837,0.895952267,0.165789741,-2.622659636,0.008724638,0.999506409,0.586729854,1.931572414,0.258381043
DSS,PRKACG,0.896684497,0.609369235,0.710098568,1.319467804,0.197085094,-0.553320437,0.580044009,0.999506409,0.641428174,1.679826174,0.751403782
DSS,PRKAR1B,0.807140513,0.538242645,0.672133033,1.210375678,0.206732522,-1.036399626,0.300015745,0.999506409,0.590641996,1.913078908,0.555116501
DSS,PRKAR2A,0.617517151,0.400839079,0.550483914,0.951322993,0.220487111,-2.186288502,0.028794505,0.999506409,0.234560677,4.261659202,0.561125395
DSS,PRKAR2B,0.952037404,0.70843568,0.570968004,1.279403684,0.150791063,-0.325954035,0.744459132,0.999506409,0.471979617,2.518374126,0.332388196
DSS,PRKCA,0.851555084,0.619053832,0.552324204,1.171378036,0.162692762,-0.987696613,0.323301254,0.999506409,0.548641593,2.11620377,0.348508703
DSS,PRKCB,0.961884626,0.680216028,0.679972494,1.360188522,0.176780838,-0.219824543,0.826007805,0.999506409,0.639590231,1.688066077,0.797400105
DSS,PRKCD,0.834808742,0.610456696,0.531156852,1.141613549,0.159694408,-1.130613369,0.258217858,0.999506409,0.555779144,2.08093607,0.62132825
DSS,PRKCE,0.924995945,0.617538706,0.767989829,1.385528535,0.206150526,-0.378199012,0.705282759,0.999506409,0.630871297,1.72734631,0.478676485
DSS,PRKCG,0.956563245,0.663238467,0.716375784,1.379614251,0.186846445,-0.237673085,0.812134661,0.999506409,0.266282801,3.95574403,0.071455466
DSS,PRKDC,1.367306952,0.962400555,0.980167217,1.942567772,0.179170443,1.746064094,0.080799815,0.999506409,0.381788186,3.064492539,0.186201237
DSS,PRKX,1.318849508,0.884052198,1.083437989,1.967490187,0.204084843,1.35610155,0.17506686,0.999506409,0.120719739,5.819693701,0.046080189
DSS,PRL,0.99013404,0.692706046,0.72256299,1.415269036,0.182265898,-0.054398277,0.956617852,0.999506409,0.542504579,2.146791984,0.78076132
DSS,PRLR,0.919367854,0.648506235,0.65485402,1.303360255,0.178071997,-0.47210657,0.636850723,0.999506409,0.647405716,1.653121615,0.781854593
DSS,PRM1,1.145203052,0.741236098,1.028092239,1.769328336,0.22195206,0.610861461,0.541291301,0.999506409,0.270656591,3.91619788,0.333948192
DSS,PRMT8,1.15225089,0.81359758,0.818268278,1.631865858,0.177557719,0.798147926,0.424784652,0.999506409,0.607143759,1.83594757,0.657293836
DSS,PROM1,0.893928258,0.65377469,0.568523669,1.222298359,0.159626781,-0.702449516,0.482398875,0.999506409,0.209317598,4.533544979,0.088402477
DSS,PRR5,0.941436082,0.673160019,0.643468824,1.316628842,0.171137525,-0.352633492,0.724363226,0.999506409,0.567260377,2.024872642,0.937630518
DSS,PRUNE1,1.004596478,0.689825758,0.773172792,1.46299855,0.191790353,0.023911248,0.980923402,0.999506409,0.327364385,3.449550897,0.343024611
DSS,PSAT1,1.190932647,0.841952944,0.842607431,1.684560376,0.176925643,0.9876281,0.323334819,0.999506409,0.544259824,2.13801805,0.429303308
DSS,PSEN1,1.049442689,0.776433797,0.642012905,1.418446702,0.153728922,0.313924345,0.7535785,0.999506409,0.191539819,4.743898279,0.251036253
DSS,PSEN2,0.795328467,0.586354657,0.492424819,1.078779477,0.155528558,-1.472398942,0.140913179,0.999506409,0.639909716,1.686632766,0.475893107
DSS,PSMB10,1.023538852,0.72093858,0.732211258,1.453149838,0.178813193,0.130113919,0.896476298,0.999506409,0.244996541,4.157057733,0.069086085
DSS,PSMB2,0.814732184,0.577816675,0.570970753,1.148787428,0.175310774,-1.168757763,0.242501242,0.999506409,0.515487162,2.284550079,0.200775056
DSS,PSMB5,0.711056574,0.486680241,0.552197875,1.038878116,0.193444717,-1.762794496,0.077935156,0.999506409,0.598161464,1.877759668,0.73770421
DSS,PSMB7,0.878706077,0.628808395,0.59910837,1.227916765,0.1707296,-0.757366154,0.448830528,0.999506409,0.66802338,1.562057118,0.633188365
DSS,PSMB8,0.705905302,0.483580083,0.546864126,1.030444209,0.192995466,-1.804571838,0.071141708,0.999506409,0.613781053,1.805305629,0.720218486
DSS,PSMB9,0.808994156,0.551672046,0.634669637,1.186341683,0.19532907,-1.085161497,0.277850134,0.999506409,0.635224798,1.707693107,0.938997486
DSS,PSMC4,0.973292595,0.63305198,0.863347218,1.496399198,0.219459245,-0.123351048,0.901829119,0.999506409,0.062229195,7.325015231,0.052229077
DSS,PSMD7,0.937079091,0.684889605,0.597239976,1.282129581,0.159957032,-0.406281553,0.684535738,0.999506409,0.630623452,1.728467606,0.91092516
DSS,PSPH,1.029955328,0.736489906,0.703866532,1.440356438,0.171112929,0.17249094,0.863051583,0.999506409,0.156894702,5.212310605,0.061829725
DSS,PTCD2,0.784037319,0.557328629,0.545637351,1.10296598,0.174136647,-1.397170922,0.162362179,0.999506409,0.640114848,1.685712696,0.542404481
DSS,PTCH1,1.145300261,0.824179381,0.767358476,1.591537858,0.167877532,0.808129817,0.419015854,0.999506409,0.267204017,3.947366096,0.264780998
DSS,PTCRA,1.04772626,0.71854326,0.809173133,1.527716393,0.192427881,0.242284796,0.808559494,0.999506409,0.632973256,1.717847268,0.806333632
DSS,PTEN,1.088690056,0.779847606,0.739995539,1.519843144,0.170223508,0.499197735,0.61764009,0.999506409,0.609547674,1.824825099,0.70044501
DSS,PTGDR2,0.873459961,0.613421602,0.630310771,1.243732373,0.180314448,-0.750316954,0.453063834,0.999506409,0.621648008,1.769255582,0.89622283
DSS,PTGER4,1.059355275,0.745366226,0.760247469,1.505613696,0.179360487,0.32147823,0.747848007,0.999506409,0.562000934,2.050454801,0.381672779
DSS,PTGS2,0.880174091,0.630662415,0.597738725,1.228401141,0.170079145,-0.750448036,0.452984909,0.999506409,0.582159042,1.953284643,0.966285489
DSS,PTPN11,0.998418182,0.706233961,0.705251355,1.411485317,0.176648979,-0.008961672,0.992849716,0.999506409,0.633652436,1.714781996,0.974844633
DSS,PTPN5,0.766160338,0.52963015,0.578693582,1.108323732,0.188377204,-1.413991753,0.157364324,0.999506409,0.598962601,1.874013933,0.934159265
DSS,PTPRC,0.896473092,0.634803536,0.631200762,1.266004298,0.176101562,-0.620590751,0.534868927,0.999506409,0.636087185,1.703809518,0.778114854
DSS,PTPRR,0.85377062,0.586901808,0.655084947,1.241986754,0.191230573,-0.82671256,0.4084,0.999506409,0.473656048,2.50905953,0.823285793
DSS,PTTG1,1.006934648,0.756080313,0.584937788,1.341018101,0.146185537,0.047273583,0.962295182,0.999506409,0.634222553,1.712210455,0.787274476
DSS,PTTG2,0.794252497,0.544639578,0.613625546,1.158265125,0.192491887,-1.196693875,0.231425895,0.999506409,0.273534569,3.890490487,0.47623564
DSS,PUM1,1.188630488,0.84003726,0.841843417,1.681880677,0.177100614,0.975726679,0.329199927,0.999506409,0.617371216,1.788818305,0.465531708
DSS,PURA,0.970406972,0.704369024,0.632557587,1.336926611,0.163479097,-0.183752767,0.854207412,0.999506409,0.627339404,1.743350391,0.598309502
DSS,PVR,1.095304804,0.799627264,0.700687528,1.500314792,0.160534717,0.567059174,0.570673979,0.999506409,0.54225336,2.148049434,0.414900697
DSS,PVRIG,1.303873705,0.914256764,0.945271879,1.859528642,0.181117323,1.465015062,0.142916808,0.999506409,0.165479725,5.087800238,0.080871925
DSS,PYCARD,0.833050588,0.605332252,0.541101431,1.146433682,0.162919773,-1.121170903,0.262215123,0.999506409,0.642077746,1.676917284,0.887822974
DSS,PYCR1,0.857093709,0.606570864,0.604515376,1.211086239,0.176393903,-0.874225347,0.381995545,0.999506409,0.640882254,1.682272216,0.418597493
DSS,PYCR2,0.881452634,0.582891929,0.750045976,1.332937905,0.211008708,-0.598003812,0.54983739,0.999506409,0.549689976,2.111003075,0.919364097
DSS,PYCR3,1.183944262,0.850788725,0.796769564,1.647558288,0.168596418,1.001512731,0.316578988,0.999506409,0.510641323,2.309824938,0.422990857
DSS,RAB7A,0.80567425,0.572391461,0.561641873,1.134033334,0.174419723,-1.238826501,0.215409757,0.999506409,0.306004601,3.616172072,0.377583073
DSS,RAC1,1.069713815,0.780046892,0.686900361,1.466947253,0.161121528,0.418262854,0.675754946,0.999506409,0.261946898,3.995532918,0.091053586
DSS,RAC2,0.855078084,0.599489504,0.620145742,1.219635246,0.181184107,-0.864107185,0.387529012,0.999506409,0.610766161,1.819198057,0.517202481
DSS,RAC3,0.9144427,0.674136891,0.566272088,1.240408979,0.155554704,-0.574977599,0.565306447,0.999506409,0.590445988,1.914003531,0.897472657
DSS,RAD21,1.146099117,0.838546928,0.727904681,1.566451609,0.159415601,0.855399993,0.392329748,0.999506409,0.324555132,3.470906256,0.163038301
DSS,RAD50,0.820509832,0.588303532,0.556065569,1.144369101,0.169739276,-1.165489748,0.243820808,0.999506409,0.292851854,3.723991404,0.194945832
DSS,RAD51,1.096066565,0.760926193,0.817889105,1.578815298,0.186200785,0.492629075,0.6222747,0.999506409,0.296727963,3.691774956,0.441538098
DSS,RAD51C,0.863166294,0.619275848,0.583832674,1.203108522,0.169419724,-0.868540633,0.385098438,0.999506409,0.519857291,2.261909459,0.419802563
DSS,RAD52,1.173570309,0.841144676,0.796227953,1.637372629,0.169922639,0.941903025,0.346242291,0.999506409,0.486760559,2.437128655,0.575692441
DSS,RAF1,0.827986078,0.609618349,0.514955651,1.124574,0.156208603,-1.208377355,0.226902146,0.999506409,0.433049206,2.742523302,0.41390418
DSS,RAG1,0.905711259,0.636781423,0.651435939,1.288217362,0.179745188,-0.55097287,0.581652273,0.999506409,0.500174566,2.365045452,0.586180936
DSS,RANBP2,1.098570412,0.790239011,0.736965963,1.527204974,0.168079385,0.559317304,0.575945188,0.999506409,0.220904366,4.405192914,0.177902804
DSS,RASA4,1.242300653,0.862519751,0.92678526,1.789305011,0.186157633,1.165490891,0.243820345,0.999506409,0.621411728,1.770334182,0.624761895
DSS,RASAL1,0.943243336,0.671198643,0.654352295,1.325550939,0.173604802,-0.336574702,0.73643753,0.999506409,0.607307143,1.83519073,0.596290491
DSS,RASGRF1,0.897862821,0.638146664,0.625132912,1.263279575,0.174211956,-0.618430474,0.536291615,0.999506409,0.420378606,2.819019043,0.537178809
DSS,RASGRF2,0.986993197,0.704587906,0.678001212,1.382589118,0.171967469,-0.076131444,0.939314524,0.999506409,0.598683181,1.875319996,0.666928598
DSS,RASGRP1,0.982952888,0.698899432,0.683554661,1.382454093,0.174010511,-0.098810619,0.921288637,0.999506409,0.632242903,1.72114569,0.771623364
DSS,RB1,1.270142434,0.880790817,0.95081525,1.831606067,0.186770864,1.280333784,0.200427771,0.999506409,0.442471286,2.686822697,0.375576803
DSS,RBL2,1.180436847,0.864818264,0.746423319,1.611241584,0.158737852,1.0450222,0.296012709,0.999506409,0.6255616,1.751426827,0.845954915
DSS,RBP4,1.054103665,0.741181999,0.757956591,1.49913859,0.179697113,0.293220064,0.769353949,0.999506409,0.639407466,1.68888621,0.774692952
DSS,RBX1,0.863879725,0.615926632,0.595724466,1.211651098,0.172608121,-0.847710561,0.396599183,0.999506409,0.593053221,1.901721123,0.802710199
DSS,REL,1.017467065,0.722891958,0.709188198,1.432080156,0.174396966,0.09929226,0.920906223,0.999506409,0.53657556,2.176582727,0.827465879
DSS,RELA,0.935998589,0.694155143,0.567945076,1.26210022,0.152512233,-0.433678718,0.664521763,0.999506409,0.642230841,1.676231948,0.882674652
DSS,RELB,1.002123635,0.698189911,0.740174871,1.438364782,0.184383754,0.011505259,0.990820334,0.999506409,0.630551334,1.728793928,0.458328657
DSS,RELN,1.087012096,0.77447286,0.751203971,1.52567683,0.172965116,0.482367416,0.629544964,0.999506409,0.600904162,1.864949652,0.801132214
DSS,REN,1.032916638,0.7228045,0.753274828,1.476079328,0.182147726,0.177803415,0.858877365,0.999506409,0.62216125,1.766913537,0.605247484
DSS,REPS1,1.049411714,0.750613898,0.716538452,1.46715235,0.17096927,0.282095925,0.777869958,0.999506409,0.19600027,4.689465844,0.092703084
DSS,RET,1.093309952,0.757898787,0.819259894,1.577158681,0.186949954,0.477185184,0.63323026,0.999506409,0.657974984,1.606243475,0.710215204
DSS,RFC3,0.968106202,0.705429056,0.623166088,1.328595144,0.161500716,-0.200701805,0.840931748,0.999506409,0.06260405,7.311528958,0.008642351
DSS,RFC4,1.000707257,0.730132736,0.641419264,1.371552001,0.160837618,0.004395783,0.996492684,0.999506409,0.483061285,2.457278645,0.606712947
DSS,RGMB,0.925205432,0.699840409,0.523302867,1.223143276,0.142432964,-0.545796954,0.585205517,0.999506409,0.577719069,1.974486065,0.461297306
DSS,RHOA,0.858062302,0.638771279,0.513864945,1.152636224,0.150579428,-1.016596825,0.309345265,0.999506409,0.643826165,1.669096044,0.752449627
DSS,RHOB,1.118079958,0.783423245,0.812269506,1.595692751,0.181480415,0.61501342,0.538545858,0.999506409,0.625121434,1.75342863,0.712664214
DSS,RICTOR,1.078114368,0.766745212,0.74918286,1.515928072,0.173888032,0.432540175,0.66534886,0.999506409,0.528426363,2.217924886,0.735894408
DSS,RIMKLA,1.022816962,0.732676977,0.695175364,1.427852341,0.170212775,0.132543213,0.894554645,0.999506409,0.557414807,2.072899492,0.435365751
DSS,RIMKLB,1.070859666,0.766283701,0.73021221,1.496495911,0.170750364,0.400946449,0.688459551,0.999506409,0.515625124,2.283833124,0.617833292
DSS,RIN1,1.02763226,0.727386317,0.724425514,1.451811831,0.176306778,0.154601991,0.8771351,0.999506409,0.632935781,1.718016459,0.598370326
DSS,RIPK1,0.633879647,0.436284357,0.48468244,0.920966797,0.190597828,-2.391927428,0.016760156,0.999506409,0.424987925,2.790973933,0.228375744
DSS,RIPK2,0.995430605,0.701095553,0.712238313,1.413333867,0.178845748,-0.025607915,0.979570073,0.999506409,0.557736935,2.071318737,0.846352731
DSS,RIPK3,0.708468799,0.511041533,0.47112529,0.982166823,0.166663856,-2.067930429,0.038646566,0.999506409,0.760963669,1.166857739,0.688860066
DSS,RNF43,0.956348079,0.693176415,0.626259198,1.319435614,0.164205779,-0.271813408,0.785765495,0.999506409,0.583572862,1.946556495,0.485308982
DSS,RNLS,0.849135418,0.586860664,0.641763101,1.228623764,0.188488798,-0.867619746,0.385602533,0.999506409,0.565018391,2.035757396,0.742663481
DSS,ROBO4,0.990038651,0.690095001,0.730255136,1.420350138,0.184143543,-0.054366801,0.956642929,0.999506409,0.426495858,2.781853588,0.167013574
DSS,ROCK1,1.366956757,0.938275027,1.053220771,1.991495799,0.19199286,1.628117442,0.103499986,0.999506409,0.204873913,4.584521738,0.050898138
DSS,ROPN1,0.928692282,0.6633382,0.636857321,1.30019552,0.171682993,-0.430897837,0.666542657,0.999506409,0.474363981,2.505133936,0.415038233
DSS,ROR2,0.85856415,0.626326614,0.550587129,1.176913742,0.160915925,-0.947661819,0.343301644,0.999506409,0.583772656,1.945606594,0.855702313
DSS,RORA,0.961040456,0.684778354,0.663977417,1.348755772,0.172922203,-0.229807234,0.818241563,0.999506409,0.625098811,1.753531539,0.477375234
DSS,RORC,1.067848893,0.74733581,0.778485971,1.525821781,0.182088496,0.36051835,0.718459536,0.999506409,0.5531696,2.093792516,0.44894805
DSS,RPA3,0.978724223,0.68869999,0.702183004,1.390882994,0.179311541,-0.119932987,0.904536233,0.999506409,0.458547571,2.593970531,0.397972938
DSS,RPL23,1.080643106,0.74968555,0.808020241,1.557705791,0.186563509,0.415710088,0.677622159,0.999506409,0.641104214,1.681277557,0.730632134
DSS,RPL7A,1.079338044,0.761805467,0.767417758,1.529223225,0.17776448,0.429489238,0.667567224,0.999506409,0.615609786,1.796899892,0.544664512
DSS,RPLP0,0.902934677,0.641330458,0.629919054,1.271249512,0.174546754,-0.584972595,0.558566144,0.999506409,0.624842263,1.754698699,0.927236422
DSS,RPS27A,0.99696514,0.707991935,0.695893393,1.403885328,0.174637445,-0.017404484,0.986113932,0.999506409,0.557305759,2.073434761,0.515493822
DSS,RPS6,1.08133755,0.784230813,0.706772699,1.491003512,0.163906402,0.477093915,0.633295248,0.999506409,0.52285951,2.246438176,0.36504952
DSS,RPS6KA5,1.297155145,0.936991536,0.858767981,1.795759518,0.165949246,1.567789685,0.116930223,0.999506409,0.227638842,4.333420275,0.732491993
DSS,RPS6KA6,0.81844296,0.583248636,0.565230479,1.148479116,0.172855285,-1.15907115,0.246427185,0.999506409,0.286196976,3.780205478,0.080241345
DSS,RPS6KB1,1.021516066,0.742018774,0.664273237,1.40629201,0.16309922,0.130520937,0.896154291,0.999506409,0.383301836,3.054477565,0.257041796
DSS,RPTOR,0.843570133,0.592326649,0.609055343,1.201381992,0.180403718,-0.942953046,0.34570492,0.999506409,0.653226387,1.627252584,0.883725755
DSS,RRAD,1.027484703,0.74748046,0.664897349,1.412377809,0.16232997,0.167028796,0.867347391,0.999506409,0.611717294,1.814810621,0.453664228
DSS,RRAS2,0.884492173,0.615418593,0.655791625,1.271210218,0.185060028,-0.66325298,0.507168546,0.999506409,0.659803734,1.598174837,0.719796894
DSS,RRM2,1.089997725,0.81459696,0.643909636,1.458506596,0.148593253,0.579942946,0.561953093,0.999506409,0.535833061,2.18033036,0.387246489
DSS,RSAD2,1.039879731,0.717330972,0.790131965,1.507462937,0.189453992,0.206409284,0.836471219,0.999506409,0.544691893,2.13586141,0.882596034
DSS,RUNX1,1.273659892,0.844369896,1.076837302,1.921207198,0.209727923,1.153373175,0.248757247,0.999506409,0.640848481,1.682423577,0.554910449
DSS,RUNX1T1,1.064054368,0.781343026,0.667715404,1.44905843,0.157567946,0.394029937,0.693558937,0.999506409,0.544407466,2.13728097,0.495293664
DSS,RUNX3,0.890879196,0.639286447,0.602200442,1.24148689,0.169317503,-0.682424678,0.494970456,0.999506409,0.507537654,2.326108591,0.299271851
DSS,RXRG,0.989157635,0.711648318,0.663234193,1.374882511,0.16799791,-0.064891115,0.948260695,0.999506409,0.11200569,5.991885312,0.084875653
DSS,RYBP,0.802139073,0.551321332,0.61574233,1.167063662,0.191311771,-1.152429234,0.249144734,0.999506409,0.055180032,7.594475079,0.032887897
DSS,S100A12,0.958688267,0.679583839,0.672836775,1.352420614,0.175556977,-0.240316952,0.810084554,0.999506409,0.549909485,2.109915063,0.779479727
